order_id,customer_id,order_date,status,ship_date,delivered_date,ship_country,carrier_id,carrier,promotion_id,items_count,subtotal,shipping_cost,total
ORD-0000851,CUST-000563,2024-01-11,returned,2024-01-13,2024-01-22,BR,CARR-005,Correios,,1,585.00,8.06,593.06
ORD-0000852,CUST-000459,2025-01-08,delivered,2025-01-10,2025-01-15,GB,CARR-004,DHL,,4,633.00,7.26,640.26
ORD-0000853,CUST-000729,04/12/2023,delivered,2023-12-05,2023-12-12,AR,CARR-001,UPS,,1,58.00,2.99,60.99
ORD-0000854,CUST-000005,2023-07-22,delivered,2023-07-26,2023-07-29,MX,CARR-001,UPS,,2,318.00,15.82,333.82
ORD-0000855,CUST-000449,2023-08-12,processing,,,GB,CARR-004,DHL,,1,58.00,14.22,72.22
ORD-0000856,CUST-000196,2024-11-21,delivered,2024-11-23,2024-11-26,BR,CARR-001,UPS,,4,2560.00,25.28,2585.28
ORD-0000857,CUST-000149,2026-01-13,delivered,2026-01-14,2026-01-19,US,CARR-003,USPS,,1,28.00,32.26,60.26
ORD-0000858,CUST-000505,2025-10-01,delivered,2025-10-04,2025-10-11,IT,CARR-009,Aramex,,3,1217.00,21.65,1238.65
ORD-0000859,CUST-000258,2023-11-27,delivered,2023-11-28,2023-12-02,BR,CARR-006,Sedex,,2,1128.00,23.30,1151.30
ORD-0000860,CUST-000680,2026-01-14,delivered,2026-01-17,2026-01-25,US,CARR-002,FedEx,,3,1531.00,27.62,1558.62
ORD-0000861,CUST-000485,2025-02-15,delivered,2025-02-18,2025-02-22,CL,CARR-001,UPS,,4,1279.00,5.32,1284.32
ORD-0000862,CUST-000149,2023-03-02,cancelled,,,US,,,,4,1490.00,23.01,1513.01
ORD-0000863,CUST-000740,2023-11-09,delivered,2023-11-12,2023-11-15,IT,CARR-007,Royal Mail,,2,420.00,27.52,447.52
ORD-0000864,CUST-000798,2024-12-02,returned,2024-12-03,2024-12-13,BR,CARR-005,Correios,,2,960.00,30.10,990.10
ORD-0000865,CUST-000116,2025-02-15,delivered,2025-02-19,2025-02-25,US,CARR-003,USPS,,2,1388.00,22.87,1410.87
ORD-0000866,CUST-000346,2024-11-28,shipped,2024-11-30,,MX,CARR-009,Aramex,,2,358.00,21.99,379.99
ORD-0000867,CUST-000204,2024-07-18,delivered,2024-07-19,2024-07-21,CA,CARR-002,FedEx,,4,1980.00,9.52,1989.52
ORD-0000868,CUST-000317,2024-02-14,shipped,2024-02-16,,FR,CARR-003,USPS,,3,418.00,27.34,445.34
ORD-0000869,CUST-000451,2024-11-27,delivered,2024-11-28,2024-12-03,FR,CARR-008,Loomis,,4,642.00,31.75,673.75
ORD-0000870,CUST-000492,2024-07-28,delivered,2024-08-01,2024-08-04,GB,CARR-001,UPS,,2,693.00,23.04,716.04
ORD-0000871,CUST-000481,2024-11-25,delivered,2024-11-29,2024-12-03,DE,CARR-001,UPS,,1,204.00,24.30,228.30
ORD-0000872,CUST-000190,2024-11-15,processing,,,MX,CARR-010,SF Express,,4,1458.00,17.13,1475.13
ORD-0000873,CUST-000367,2023-11-29,delivered,2023-12-02,2023-12-06,CL,CARR-007,Royal Mail,,4,2075.00,24.91,2099.91
ORD-0000874,CUST-000102,13/04/2024,shipped,2024-04-14,,GB,CARR-009,Aramex,,4,1607.00,28.67,1635.67
ORD-0000875,CUST-000367,2025-11-26,cancelled,,,CL,,,,4,2205.00,10.08,2215.08
ORD-0000876,CUST-000599,2025-07-27,delivered,2025-07-30,2025-08-03,AR,CARR-010,SF Express,,3,426.00,13.99,439.99
ORD-0000877,CUST-000544,2024-05-18,returned,2024-05-22,2024-05-26,US,CARR-004,DHL,,1,700.00,28.87,728.87
ORD-0000878,CUST-000159,2023-11-30,delivered,2023-12-03,2023-12-10,PT,CARR-009,Aramex,,3,547.00,9.17,556.17
ORD-0000879,CUST-000775,2024-08-24,cancelled,,,DE,,,,3,161.00,23.12,184.12
ORD-0000880,CUST-000791,2023-12-15,returned,2023-12-18,2023-12-20,CO,CARR-002,FedEx,,3,469.00,28.87,497.87
ORD-0000881,CUST-000799,2025-05-11,returned,2025-05-13,2025-05-21,DE,CARR-005,Correios,,1,174.00,33.26,207.26
ORD-0000882,CUST-000455,2024-01-10,returned,2024-01-14,2024-01-22,BR,CARR-005,Correios,,3,829.00,24.01,853.01
ORD-0000883,CUST-000779,2024-06-08,delivered,2024-06-11,2024-06-20,AU,CARR-008,Loomis,,4,1733.00,20.37,1753.37
ORD-0000884,CUST-000157,2025-10-05,delivered,2025-10-06,2025-10-12,CA,CARR-008,Loomis,,3,3068.00,17.60,3085.60
ORD-0000885,CUST-000478,21/11/2025,delivered,2025-11-23,2025-11-29,FR,CARR-008,Loomis,,4,1908.00,25.91,1933.91
ORD-0000886,CUST-000217,2025-04-07,processing,,,BR,CARR-005,Correios,,4,1021.00,24.76,1045.76
ORD-0000887,CUST-000236,2023-04-24,delivered,2023-04-27,2023-05-01,US,CARR-001,UPS,,1,98.00,34.96,132.96
ORD-0000888,CUST-000733,2025-10-03,delivered,2025-10-04,2025-10-12,DE,CARR-004,DHL,,3,1528.00,15.07,1543.07
ORD-0000889,CUST-000344,2023-11-28,delivered,2023-12-01,2023-12-05,GB,CARR-004,DHL,,3,618.00,30.65,648.65
ORD-0000890,CUST-000719,15/03/2024,delivered,2024-03-16,2024-03-22,GB,CARR-003,USPS,,4,407.00,12.39,419.39
ORD-0000891,CUST-000392,2024-10-15,returned,2024-10-16,2024-10-20,IT,CARR-010,SF Express,,4,3459.00,9.61,3468.61
ORD-0000892,CUST-000166,2024-03-25,delivered,2024-03-28,2024-04-05,BR,CARR-005,Correios,,2,395.00,17.27,412.27
ORD-0000893,CUST-000075,2024-12-04,delivered,2024-12-06,2024-12-14,BR,CARR-006,Sedex,,2,516.00,33.62,549.62
ORD-0000894,CUST-000410,2025-02-06,cancelled,,,ES,,,,1,56.00,18.90,74.90
ORD-0000895,CUST-000170,2025-11-28,processing,,,AU,CARR-005,Correios,,2,618.00,29.92,647.92
ORD-0000896,CUST-000356,2025-08-30,delivered,2025-09-02,2025-09-07,US,CARR-001,UPS,,2,887.00,17.85,904.85
ORD-0000897,CUST-000667,2025-10-09,delivered,2025-10-11,2025-10-15,CA,CARR-004,DHL,,3,1367.00,21.84,1388.84
ORD-0000898,CUST-000099,2024-09-16,returned,2024-09-20,2024-09-25,US,CARR-003,USPS,,2,1026.00,23.73,1049.73
ORD-0000899,CUST-000306,2024-08-30,delivered,2024-09-01,2024-09-10,MX,CARR-005,Correios,,1,500.00,8.50,508.50
ORD-0000900,CUST-000366,2025-08-09,delivered,2025-08-10,2025-08-13,CA,CARR-001,UPS,,3,877.00,34.81,911.81
ORD-0000901,CUST-000196,2025-11-26,returned,2025-11-27,2025-12-06,BR,CARR-006,Sedex,,3,916.00,11.49,927.49
ORD-0000902,CUST-000608,2025-11-24,delivered,2025-11-27,2025-12-10,BR,CARR-005,Correios,,1,156.00,31.37,187.37
ORD-0000903,CUST-000110,2024-12-04,delivered,2024-12-07,2024-12-13,BR,CARR-009,Aramex,,3,1595.00,10.26,1605.26
ORD-0000904,CUST-000608,2026-01-04,delivered,2026-01-05,2026-01-09,BR,CARR-010,SF Express,,1,1146.00,13.81,1159.81
ORD-0000905,CUST-000311,2023-11-30,returned,2023-12-02,2023-12-05,CA,CARR-002,FedEx,,3,1052.00,9.07,1061.07
ORD-0000906,CUST-000433,25/11/2024,processing,,,ES,CARR-004,DHL,,3,2412.00,26.35,2438.35
ORD-0000907,CUST-000039,2025-09-12,delivered,2025-09-16,2025-09-21,DE,CARR-004,DHL,,1,49.00,6.56,55.56
ORD-0000908,CUST-000737,2024-05-14,delivered,2024-05-15,2024-05-24,BR,CARR-005,Correios,,1,435.00,20.62,455.62
ORD-0000909,CUST-000183,2025-12-10,cancelled,,,AU,,,,4,2567.00,23.69,2590.69
ORD-0000910,CUST-000648,2024-12-03,delivered,2024-12-05,2024-12-09,CL,CARR-007,Royal Mail,,1,546.00,12.76,558.76
ORD-0000911,CUST-000746,2023-01-13,delivered,2023-01-14,2023-01-20,MX,CARR-003,USPS,,3,373.00,9.70,382.70
ORD-0000912,CUST-000161,07/01/2024,processing,,,AU,CARR-002,FedEx,,4,2457.00,20.58,2477.58
ORD-0000913,CUST-000482,2023-09-27,delivered,2023-09-28,2023-10-03,BR,CARR-006,Sedex,,4,1461.00,18.09,1479.09
ORD-0000914,CUST-000120,2023-11-25,delivered,2023-11-28,2023-12-08,IT,CARR-006,Sedex,,2,2419.00,21.86,2440.86
ORD-0000915,CUST-000545,2023-12-04,shipped,2023-12-08,,DE,CARR-005,Correios,,2,1525.00,37.03,1562.03
ORD-0000916,CUST-000291,2025-12-01,shipped,2025-12-03,,BR,CARR-005,Correios,,4,1288.00,29.81,1317.81
ORD-0000917,CUST-000511,2025-12-01,processing,,,DE,CARR-008,Loomis,,5,1601.00,12.16,1613.16
ORD-0000918,CUST-000542,2024-05-23,returned,2024-05-25,2024-05-30,US,CARR-003,USPS,,1,450.00,4.70,454.70
ORD-0000919,CUST-000050,2026-04-16,delivered,2026-04-18,2026-04-21,DE,CARR-002,FedEx,,4,4666.00,12.84,4678.84
ORD-0000920,CUST-000182,2024-05-14,delivered,2024-05-16,2024-05-27,JP,CARR-005,Correios,,4,520.00,28.86,548.86
ORD-0000921,CUST-000426,2023-06-21,returned,2023-06-22,2023-06-26,BR,CARR-006,Sedex,,1,294.00,25.84,319.84
ORD-0000922,CUST-000263,2024-05-25,delivered,2024-05-29,2024-06-01,JP,CARR-002,FedEx,,2,882.00,31.01,913.01
ORD-0000923,CUST-000694,2025-11-26,delivered,2025-11-28,2025-12-06,CA,CARR-005,Correios,,4,-1216.00,14.27,-1201.73
ORD-0000924,CUST-000389,2025-11-24,shipped,2025-11-28,,DE,CARR-004,DHL,,3,1081.00,30.13,1111.13
ORD-0000925,CUST-000388,2025-08-29,delivered,2025-09-02,2025-09-05,CA,CARR-001,UPS,,2,540.00,22.26,562.26
ORD-0000926,CUST-000542,2025-12-21,delivered,2025-12-25,2025-12-27,US,CARR-002,FedEx,,2,1382.00,29.29,1411.29
ORD-0000927,CUST-000405,2025-10-20,delivered,2025-10-21,2025-10-27,US,CARR-003,USPS,,3,3214.00,3.51,3217.51
ORD-0000928,CUST-000334,2024-11-28,processing,,,DE,CARR-001,UPS,,2,249.00,30.89,279.89
ORD-0000929,CUST-000776,2025-05-22,delivered,2025-05-24,2025-05-28,ES,CARR-007,Royal Mail,,1,405.00,11.97,416.97
ORD-0000930,CUST-000148,2025-06-08,returned,2025-06-12,2025-06-19,DE,CARR-009,Aramex,,1,1090.00,16.79,1106.79
ORD-0000931,CUST-000454,2024-10-13,processing,,,IT,CARR-006,Sedex,,3,2861.00,8.82,2869.82
ORD-0000932,CUST-000635,2024-11-28,delivered,2024-11-29,2024-12-04,MX,CARR-010,SF Express,,2,239.00,22.14,261.14
ORD-0000933,CUST-000081,2025-08-23,delivered,2025-08-27,2025-09-01,US,CARR-004,DHL,,4,1748.00,10.68,1758.68
ORD-0000934,CUST-000792,2024-01-19,delivered,2024-01-22,2024-01-25,CA,CARR-001,UPS,,4,1606.00,6.65,1612.65
ORD-0000935,CUST-000146,2023-12-04,processing,,,GB,CARR-009,Aramex,,1,78.00,6.72,84.72
ORD-0000936,CUST-000176,25/11/2024,cancelled,,,US,,,,1,222.00,29.97,251.97
ORD-0000937,CUST-000552,2023-02-27,delivered,2023-03-03,2023-03-11,CL,CARR-005,Correios,,2,959.00,5.49,964.49
ORD-0000938,CUST-000123,2024-12-04,delivered,2024-12-08,2024-12-13,GB,CARR-003,USPS,,3,737.00,29.03,766.03
ORD-0000939,CUST-000523,2025-04-02,delivered,2025-04-05,2025-04-17,MX,CARR-008,Loomis,,3,586.00,37.13,623.13
ORD-0000940,CUST-000586,2023-06-17,returned,2023-06-21,2023-06-28,PT,CARR-009,Aramex,,3,1678.00,36.76,1714.76
ORD-0000941,CUST-000709,2025-03-23,delivered,2025-03-24,2025-03-28,US,CARR-001,UPS,,2,360.00,26.19,386.19
ORD-0000942,CUST-000221,2025-12-31,delivered,2026-01-02,2026-01-04,CA,CARR-002,FedEx,,2,1331.00,8.48,1339.48
ORD-0000943,CUST-000521,2024-11-27,delivered,2024-12-01,2024-12-07,GB,CARR-009,Aramex,,4,2195.00,14.32,2209.32
ORD-0000944,CUST-000128,2024-11-29,returned,2024-12-01,2024-12-05,US,CARR-007,Royal Mail,,5,2285.00,14.16,2299.16
ORD-0000945,CUST-000238,2024-05-05,shipped,2024-05-09,,US,CARR-001,UPS,,3,5145.00,27.72,5172.72
ORD-0000946,CUST-000726,2024-03-08,delivered,2024-03-11,2024-03-15,AR,CARR-004,DHL,,1,180.00,28.53,208.53
ORD-0000947,CUST-000627,2023-08-09,shipped,2023-08-10,,US,CARR-003,USPS,,4,1862.00,17.99,1879.99
ORD-0000948,CUST-000658,2024-11-28,processing,,,GB,CARR-001,UPS,,4,1940.00,19.02,1959.02
ORD-0000949,CUST-000587,2023-11-26,cancelled,,,US,,,,1,27.00,16.01,43.01
ORD-0000950,CUST-000601,2023-12-01,delivered,2023-12-05,2023-12-16,US,CARR-010,SF Express,,2,534.00,28.24,562.24
ORD-0000951,CUST-000467,2024-04-27,returned,2024-04-29,2024-05-06,ES,CARR-009,Aramex,,4,1535.00,28.78,1563.78
ORD-0000952,CUST-000355,2023-10-23,delivered,2023-10-24,2023-10-29,CO,CARR-004,DHL,,4,1301.00,16.74,1317.74
ORD-0000953,CUST-000523,2024-11-24,cancelled,,,MX,,,,3,3836.00,3.97,3839.97
ORD-0000954,CUST-000598,2023-07-31,returned,2023-08-04,2023-08-07,CO,CARR-007,Royal Mail,,2,541.00,35.61,576.61
ORD-0000955,CUST-000624,2024-11-20,delivered,2024-11-21,2024-11-26,US,CARR-003,USPS,,1,50.00,25.31,75.31
ORD-0000956,CUST-000700,2023-05-27,delivered,2023-05-29,2023-06-10,US,CARR-003,USPS,,4,2604.00,24.61,2628.61
ORD-0000957,CUST-000151,23/03/2026,processing,,,BR,CARR-004,DHL,,3,414.00,13.97,427.97
ORD-0000958,CUST-000567,26/11/2024,delivered,2024-11-30,2024-12-06,US,CARR-003,USPS,,2,865.00,31.54,896.54
ORD-0000959,CUST-000441,2023-05-04,delivered,2023-05-06,2023-05-10,AU,CARR-007,Royal Mail,,1,342.00,10.82,352.82
ORD-0000960,CUST-000334,2024-11-09,delivered,2024-11-12,2024-11-16,DE,CARR-006,Sedex,,4,1454.00,3.61,1457.61
ORD-0000961,CUST-000202,2025-02-12,returned,2025-02-14,2025-02-23,IT,CARR-005,Correios,,1,116.00,14.43,130.43
ORD-0000962,CUST-000228,2024-01-18,returned,2024-01-22,2024-01-26,MX,CARR-006,Sedex,,2,3321.00,25.23,3346.23
ORD-0000963,CUST-000428,15/06/2024,shipped,2024-06-18,,BR,CARR-005,Correios,,2,1218.00,17.28,1235.28
ORD-0000964,CUST-000512,2023-12-12,delivered,2023-12-15,2023-12-20,BR,CARR-008,Loomis,,3,4039.00,9.43,4048.43
ORD-0000965,CUST-000053,2023-11-29,cancelled,,,MX,,,,1,1425.00,20.01,1445.01
ORD-0000966,CUST-000104,2023-06-08,delivered,2023-06-12,2023-06-21,MX,CARR-005,Correios,,3,2338.00,8.73,2346.73
ORD-0000967,CUST-000262,2023-12-04,returned,2023-12-05,2023-12-10,CA,CARR-010,SF Express,,1,54.00,35.05,89.05
ORD-0000968,CUST-000304,2025-12-01,delivered,2025-12-03,2025-12-07,BR,CARR-006,Sedex,,5,2227.00,12.67,2239.67
ORD-0000969,CUST-000282,2023-11-30,delivered,2023-12-03,2023-12-16,GB,CARR-009,Aramex,,3,3094.00,9.19,3103.19
ORD-0000970,CUST-000720,2024-08-18,delivered,2024-08-20,2024-08-25,BR,CARR-003,USPS,,2,535.00,25.68,560.68
ORD-0000971,CUST-000022,2025-11-26,shipped,2025-11-27,,ES,CARR-003,USPS,,1,150.00,33.52,183.52
ORD-0000972,CUST-000359,2025-11-23,shipped,2025-11-27,,CA,CARR-004,DHL,,1,65.00,31.23,96.23
ORD-0000973,CUST-000148,2023-10-23,delivered,2023-10-27,2023-11-07,DE,CARR-003,USPS,,4,2647.00,10.04,2657.04
ORD-0000974,CUST-000400,14/06/2023,cancelled,,,GB,,,,4,5284.00,27.43,5311.43
ORD-0000975,CUST-000222,2024-01-01,delivered,2024-01-05,2024-01-10,ES,CARR-008,Loomis,,2,387.00,25.14,412.14
ORD-0000976,CUST-000002,2023-10-17,cancelled,,,BR,,,,2,2706.00,30.11,2736.11
ORD-0000977,CUST-000310,2025-05-10,returned,2025-05-12,2025-05-15,US,CARR-002,FedEx,,3,221.00,28.10,249.10
ORD-0000978,CUST-000484,2024-05-09,processing,,,DE,CARR-006,Sedex,,1,246.00,11.75,257.75
ORD-0000979,CUST-000506,2025-03-25,delivered,2025-03-28,2025-04-04,CA,CARR-009,Aramex,,4,1753.00,9.28,1762.28
ORD-0000980,CUST-000774,2023-03-06,delivered,2023-03-08,2023-03-15,CO,CARR-009,Aramex,,2,472.00,14.46,486.46
ORD-0000981,CUST-000221,2025-12-03,delivered,2025-12-06,2025-12-12,CA,CARR-009,Aramex,,2,126.00,6.53,132.53
ORD-0000982,CUST-000527,2023-08-24,delivered,2023-08-27,2023-08-31,DE,CARR-006,Sedex,,3,1599.00,25.92,1624.92
ORD-0000983,CUST-000782,2025-11-20,delivered,2025-11-23,2025-11-28,DE,CARR-008,Loomis,,3,773.00,11.41,784.41
ORD-0000984,CUST-000145,2023-06-17,delivered,2023-06-19,2023-06-28,GB,CARR-008,Loomis,,1,1179.00,26.55,1205.55
ORD-0000985,CUST-000174,2023-01-02,returned,2023-01-05,2023-01-10,AU,CARR-004,DHL,,3,348.00,5.81,353.81
ORD-0000986,CUST-000345,2024-03-28,delivered,2024-03-31,2024-04-10,MX,CARR-008,Loomis,,3,805.00,21.60,826.60
ORD-0000987,CUST-000446,2024-11-18,processing,,,BR,CARR-006,Sedex,,1,240.00,19.40,259.40
ORD-0000988,CUST-000712,2025-11-26,delivered,2025-11-29,2025-12-04,JP,CARR-008,Loomis,,1,240.00,23.25,263.25
ORD-0000989,CUST-000371,2023-08-05,delivered,2023-08-08,2023-08-13,MX,CARR-006,Sedex,,1,939.00,32.14,971.14
ORD-0000990,CUST-000646,2023-12-04,delivered,2023-12-08,2023-12-13,CA,CARR-010,SF Express,,3,512.00,18.73,530.73
ORD-0000991,CUST-000504,2024-11-24,delivered,2024-11-27,2024-11-30,IT,CARR-001,UPS,,1,534.00,3.73,537.73
ORD-0000992,CUST-000293,04/04/2026,delivered,2026-04-08,2026-04-16,JP,CARR-005,Correios,,3,940.00,12.85,952.85
ORD-0000993,CUST-000766,2023-08-08,processing,,,US,CARR-001,UPS,,1,3417.00,28.21,3445.21
ORD-0000994,CUST-000010,2026-03-23,cancelled,,,DE,,,,4,1176.00,14.64,1190.64
ORD-0000995,CUST-000199,2024-08-21,delivered,2024-08-23,2024-08-30,DE,CARR-009,Aramex,,4,1413.00,30.07,1443.07
ORD-0000996,CUST-000180,2023-08-11,delivered,2023-08-12,2023-08-16,DE,CARR-006,Sedex,,3,81.00,27.53,108.53
ORD-0000997,CUST-000411,2024-11-29,cancelled,,,JP,,,,5,1776.00,23.84,1799.84
ORD-0000998,CUST-000181,2023-06-23,delivered,2023-06-25,2023-06-28,US,CARR-002,FedEx,,3,694.00,28.12,722.12
ORD-0000999,CUST-000684,2025-12-03,delivered,2025-12-07,2025-12-11,US,CARR-001,UPS,,1,1056.00,21.92,1077.92
ORD-0001000,CUST-000136,2024-05-22,delivered,2024-05-23,2024-05-28,AU,CARR-008,Loomis,,1,322.00,13.90,335.90
ORD-0001001,CUST-000181,2024-02-06,delivered,2024-02-07,2024-02-12,US,CARR-008,Loomis,,1,38.00,15.36,53.36
ORD-0001002,CUST-000642,2024-06-06,processing,,,AU,CARR-003,USPS,,1,186.00,29.16,215.16
ORD-0001003,CUST-000202,2024-05-08,cancelled,,,IT,,,,2,327.00,26.03,353.03
ORD-0001004,CUST-000685,29/05/2024,cancelled,,,AU,,,,4,1186.00,13.52,1199.52
ORD-0001005,CUST-000497,2023-09-03,delivered,2023-09-07,2023-09-15,MX,CARR-005,Correios,,4,1194.00,24.05,1218.05
ORD-0001006,CUST-000546,2023-08-16,processing,,,CA,CARR-002,FedEx,,4,924.00,22.16,946.16
ORD-0001007,CUST-000276,2023-06-09,delivered,2023-06-12,2023-06-16,AR,CARR-006,Sedex,,4,2205.00,28.58,2233.58
ORD-0001008,CUST-000479,2024-11-29,delivered,2024-11-30,2024-12-03,GB,CARR-002,FedEx,,3,2693.00,28.62,2721.62
ORD-0001009,CUST-000440,2023-08-16,shipped,2023-08-18,,DE,CARR-005,Correios,,2,1515.00,16.86,1531.86
ORD-0001010,CUST-000517,2024-06-11,cancelled,,,CA,,,,1,186.00,15.79,201.79
ORD-0001011,CUST-000360,2023-12-24,processing,,,US,CARR-002,FedEx,,2,98.00,36.09,134.09
ORD-0001012,CUST-000268,2023-05-03,delivered,2023-05-04,2023-05-07,IT,CARR-002,FedEx,,1,290.00,21.22,311.22
ORD-0001013,CUST-000346,2025-02-19,delivered,2025-02-21,2025-02-26,MX,CARR-003,USPS,,2,146.00,33.96,179.96
ORD-0001014,CUST-000228,2024-12-04,cancelled,,,MX,,,,4,3135.00,6.05,3141.05
ORD-0001015,CUST-000043,2024-12-04,returned,2024-12-06,2024-12-09,DE,CARR-002,FedEx,,3,263.00,22.06,285.06
ORD-0001016,CUST-000258,2023-08-19,delivered,2023-08-20,2023-08-29,BR,CARR-005,Correios,,3,617.00,13.20,630.20
ORD-0001017,CUST-000545,2023-01-25,processing,,,DE,CARR-001,UPS,,4,201.00,4.48,205.48
ORD-0001018,CUST-000275,2024-09-19,delivered,2024-09-20,2024-09-26,IT,CARR-009,Aramex,,3,1914.00,16.68,1930.68
ORD-0001019,CUST-000552,2024-08-11,delivered,2024-08-12,2024-08-17,CL,CARR-004,DHL,,4,505.00,12.31,517.31
ORD-0001020,CUST-000693,26/01/2025,processing,,,CA,CARR-009,Aramex,,4,872.00,7.88,879.88
ORD-0001021,CUST-000665,2025-11-21,cancelled,,,CA,,,,3,2079.00,10.85,2089.85
ORD-0001022,CUST-000430,2025-06-24,delivered,2025-06-27,2025-07-07,CA,CARR-007,Royal Mail,,1,1552.00,4.79,1556.79
ORD-0001023,CUST-000179,2024-02-18,shipped,2024-02-19,,US,CARR-003,USPS,,2,353.00,25.84,378.84
ORD-0001024,CUST-000372,2023-05-01,delivered,2023-05-05,2023-05-09,CA,CARR-004,DHL,,2,2055.00,25.21,2080.21
ORD-0001025,CUST-000275,2025-11-29,delivered,2025-12-03,2025-12-08,IT,CARR-003,USPS,,4,1096.00,16.26,1112.26
ORD-0001026,CUST-000714,2025-09-13,shipped,2025-09-14,,MX,CARR-007,Royal Mail,,3,828.00,26.98,854.98
ORD-0001027,CUST-000789,2023-03-08,delivered,2023-03-09,2023-03-14,FR,CARR-008,Loomis,,2,830.00,15.67,845.67
ORD-0001028,CUST-000543,2023-03-26,processing,,,DE,CARR-004,DHL,,4,511.00,27.67,538.67
ORD-0001029,CUST-000090,2024-11-27,shipped,2024-11-28,,IT,CARR-004,DHL,,1,269.00,26.18,295.18
ORD-0001030,CUST-000305,2024-07-01,delivered,2024-07-05,2024-07-20,BR,CARR-005,Correios,,1,212.00,7.04,219.04
ORD-0001031,CUST-000501,2024-11-20,delivered,2024-11-24,2024-11-30,US,CARR-003,USPS,,4,1012.00,19.23,1031.23
ORD-0001032,CUST-000515,2023-11-17,delivered,2023-11-21,2023-11-28,CL,CARR-009,Aramex,,4,1818.00,23.78,1841.78
ORD-0001033,CUST-000667,2025-08-16,processing,,,CA,CARR-003,USPS,,1,428.00,23.70,451.70
ORD-0001034,CUST-000163,2024-11-24,delivered,2024-11-28,2024-12-10,CL,CARR-003,USPS,,2,3441.00,24.57,3465.57
ORD-0001035,CUST-000427,2024-02-01,processing,,,US,CARR-002,FedEx,,4,1190.00,21.41,1211.41
ORD-0001036,CUST-000256,2025-11-24,delivered,2025-11-26,2025-11-30,CA,CARR-004,DHL,,2,638.00,27.15,665.15
ORD-0001037,CUST-000357,2023-06-25,delivered,2023-06-29,2023-07-02,AU,CARR-001,UPS,,3,660.00,20.17,680.17
ORD-0001038,CUST-000375,2023-11-22,shipped,2023-11-24,,AR,CARR-007,Royal Mail,,3,244.00,14.08,258.08
ORD-0001039,CUST-000103,2025-11-30,shipped,2025-12-03,,BR,CARR-006,Sedex,,2,633.00,26.86,659.86
ORD-0001040,CUST-000741,2024-10-09,delivered,2024-10-13,2024-10-19,FR,CARR-003,USPS,,4,367.00,35.11,402.11
ORD-0001041,CUST-000096,2023-08-28,delivered,2023-09-01,2023-09-09,US,CARR-009,Aramex,,2,319.00,10.03,329.03
ORD-0001042,CUST-000251,07/05/2023,delivered,2023-05-08,2023-05-13,CA,CARR-006,Sedex,,1,18.00,23.11,41.11
ORD-0001043,CUST-000521,2023-09-16,delivered,2023-09-20,2023-09-23,GB,CARR-002,FedEx,,3,1833.00,11.21,1844.21
ORD-0001044,CUST-000601,2023-10-17,shipped,2023-10-20,,US,CARR-010,SF Express,,1,84.00,18.99,102.99
ORD-0001045,CUST-000124,2023-06-10,delivered,2023-06-14,2023-06-25,CA,CARR-005,Correios,,1,520.00,9.43,529.43
ORD-0001046,CUST-000643,2023-09-18,delivered,2023-09-20,2023-09-28,BR,CARR-009,Aramex,,2,247.00,16.32,263.32
ORD-0001047,CUST-000671,2024-11-30,delivered,2024-12-02,2024-12-06,AR,CARR-007,Royal Mail,,4,1062.00,31.93,1093.93
ORD-0001048,CUST-000494,2023-10-06,delivered,2023-10-08,2023-10-12,CO,CARR-007,Royal Mail,,4,2655.00,30.38,2685.38
ORD-0001049,CUST-000167,2023-01-01,delivered,2023-01-05,2023-01-14,BR,CARR-006,Sedex,,2,117.00,2.98,119.98
ORD-0001050,CUST-000162,2024-05-27,delivered,2024-05-28,2024-06-01,AR,CARR-004,DHL,,1,366.00,23.37,389.37
ORD-0001051,CUST-000789,2025-06-28,returned,2025-06-29,2025-07-02,FR,CARR-001,UPS,,1,1392.00,23.54,1415.54
ORD-0001052,CUST-000153,2023-09-29,cancelled,,,US,,,,3,588.00,16.43,604.43
ORD-0001053,CUST-000002,2023-11-24,cancelled,,,BR,,,,3,4146.00,5.54,4151.54
ORD-0001054,CUST-000280,2026-02-03,delivered,2026-02-07,2026-02-12,AR,CARR-010,SF Express,,4,2724.00,29.19,2753.19
ORD-0001055,CUST-000530,2023-01-24,delivered,2023-01-28,2023-01-30,US,CARR-002,FedEx,,3,1290.00,10.75,1300.75
ORD-0001056,CUST-000556,2025-11-30,delivered,2025-12-03,2025-12-07,AU,CARR-010,SF Express,,3,477.00,9.97,486.97
ORD-0001057,CUST-000769,2026-01-05,delivered,2026-01-08,2026-01-12,IT,CARR-004,DHL,,1,322.00,20.37,342.37
ORD-0001058,CUST-000552,2023-04-17,delivered,2023-04-19,2023-04-23,CL,CARR-001,UPS,,2,374.00,12.00,386.00
ORD-0001059,CUST-000759,2023-11-28,shipped,2023-12-01,,MX,CARR-007,Royal Mail,,3,977.00,29.20,1006.20
ORD-0001060,CUST-000778,2025-03-13,delivered,2025-03-16,2025-03-21,CL,CARR-010,SF Express,,4,1688.00,12.24,1700.24
ORD-0001061,CUST-000701,2024-10-14,shipped,2024-10-18,,JP,CARR-003,USPS,,4,746.00,27.10,773.10
ORD-0001062,CUST-000582,2023-02-26,delivered,2023-02-27,2023-03-02,CL,CARR-001,UPS,,3,411.00,28.61,439.61
ORD-0001063,CUST-000318,2024-10-28,cancelled,,,CO,,,,2,497.00,13.50,510.50
