order_id,line_no,product_id,seller_id,quantity,unit_price,line_total
ORD-0000159,1,PROD-000767,SELLER-0099,3,13.00,39.00
ORD-0000159,2,PROD-000880,SELLER-0160,2,16.00,32.00
ORD-0000160,1,PROD-000650,SELLER-0117,2,581.00,1162.00
ORD-0000160,2,PROD-000705,SELLER-0110,1,195.00,195.00
ORD-0000161,1,PROD-000523,SELLER-0005,3,625.00,1875.00
ORD-0000161,2,PROD-000859,SELLER-0060,2,128.00,256.00
ORD-0000162,1,PROD-000058,SELLER-0023,3,40.00,120.00
ORD-0000162,2,PROD-000980,SELLER-9999,1,799.00,799.00
ORD-0000162,3,PROD-000341,SELLER-0085,2,52.00,104.00
ORD-0000162,4,PROD-000081,SELLER-0136,3,77.00,231.00
ORD-0000163,1,PROD-000216,SELLER-0190,1,106.00,106.00
ORD-0000163,2,PROD-000575,SELLER-0092,3,40.00,120.00
ORD-0000163,3,PROD-000624,SELLER-0179,1,269.00,269.00
ORD-0000164,1,PROD-000121,SELLER-0133,2,157.00,314.00
ORD-0000165,1,PROD-000947,SELLER_0063,2,212.00,424.00
ORD-0000165,2,PROD-000820,SELLER-0184,2,600.00,1200.00
ORD-0000165,3,PROD-000094,SELLER-0134,2,46.00,92.00
ORD-0000166,1,PROD-000755,SELLER_0101,1,301.00,301.00
ORD-0000167,1,PROD-000189,SELLER-0148,2,89.00,178.00
ORD-0000167,2,PROD-000557,SELLER-0137,1,120.00,120.00
ORD-0000168,1,PROD-000917,SELLER-0034,1,1088.00,1088.00
ORD-0000168,2,PROD-000655,SELLER-0008,2,47.00,94.00
ORD-0000168,3,PROD-000308,SELLER-0102,1,790.00,790.00
ORD-0000169,1,PROD-000883,SELLER_0086,2,89.00,178.00
ORD-0000169,2,PROD-000586,SELLER-0051,2,273.00,546.00
ORD-0000170,1,PROD-000541,SELLER-0104,2,662.00,1324.00
ORD-0000170,2,PROD-000549,SELLER-0121,2,57.00,114.00
ORD-0000171,1,PROD-000043,SELLER-0104,1,799.00,799.00
ORD-0000171,2,PROD-000123,SELLER-0005,3,32.00,96.00
ORD-0000172,1,PROD-000354,SELLER-0143,3,38.00,114.00
ORD-0000172,2,PROD-000971,SELLER-0052,2,111.00,222.00
ORD-0000172,3,PROD-000688,SELLER-0142,2,180.00,360.00
ORD-0000173,1,PROD-000352,SELLER-0064,1,40.00,40.00
ORD-0000173,2,PROD-000424,SELLER-0156,1,46.00,46.00
ORD-0000173,3,PROD-000648,SELLER-0045,2,18.00,36.00
ORD-0000173,4,PROD-000378,SELLER-0045,2,89.00,178.00
ORD-0000174,1,PROD-000570,SELLER-0068,3,1179.00,3537.00
ORD-0000175,1,PROD-000644,SELLER-0141,3,63.00,189.00
ORD-0000176,1,PROD-000911,SELLER-0120,1,662.00,662.00
ORD-0000176,2,PROD-000531,SELLER-0122,3,85.00,255.00
ORD-0000176,3,PROD-000423,SELLER-0192,1,48.00,48.00
ORD-0000176,4,PROD-000494,SELLER-0077,3,151.00,453.00
ORD-0000177,1,PROD-000647,SELLER-0178,2,75.00,150.00
ORD-0000178,1,PROD-000290,SELLER-0122,3,502.00,1506.00
ORD-0000179,1,PROD-000243,SELLER-0069,1,140.00,140.00
ORD-0000180,1,PROD-000940,SELLER-0001,1,588.00,588.00
ORD-0000181,1,PROD-000133,SELLER-0040,2,8.00,16.00
ORD-0000181,2,PROD-000506,SELLER_0101,1,53.00,53.00
ORD-0000181,3,PROD-000720,SELLER-0043,2,478.00,956.00
ORD-0000181,4,PROD-000935,SELLER-0195,1,382.00,382.00
ORD-0000182,1,PROD-000044,SELLER-0091,3,49.00,147.00
ORD-0000182,2,PROD-000282,SELLER-0178,3,10.00,30.00
ORD-0000183,1,PROD-000297,SELLER-0184,3,15.00,45.00
ORD-0000183,2,PROD-000266,SELLER-0183,3,48.00,144.00
ORD-0000184,1,PROD-000352,SELLER-0064,1,40.00,40.00
ORD-0000184,2,PROD-000308,SELLER-0102,3,790.00,2370.00
ORD-0000184,3,PROD-000874,SELLER-0199,3,34.00,102.00
ORD-0000185,1,PROD-000105,SELLER-0060,3,167.00,501.00
ORD-0000186,1,PROD-000507,SELLER-0067,2,71.00,142.00
ORD-0000186,2,PROD-000024,SELLER-0195,1,81.00,81.00
ORD-0000186,3,PROD-000033,SELLER-0081,1,472.00,472.00
ORD-0000186,4,PROD-000072,SELLER-0121,2,357.00,714.00
ORD-0000187,1,PROD-000478,SELLER-0039,3,91.00,273.00
ORD-0000187,2,PROD-000394,SELLER-0088,2,125.00,250.00
ORD-0000187,3,PROD-000117,SELLER-0089,2,30.00,60.00
ORD-0000187,4,PROD-000637,SELLER-0174,2,29.00,58.00
ORD-0000188,1,PROD-000251,SELLER-0018,3,428.00,1284.00
ORD-0000188,2,PROD-000632,SELLER-0153,3,81.00,243.00
ORD-0000189,1,PROD-000485,SELLER-0015,1,62.00,62.00
ORD-0000189,2,PROD-000175,SELLER-0197,3,244.00,732.00
ORD-0000189,3,PROD-000105,SELLER-0060,3,167.00,501.00
ORD-0000190,1,PROD-000098,SELLER-0023,1,12.00,12.00
ORD-0000190,2,PROD-000568,SELLER-0116,1,982.00,982.00
ORD-0000190,3,PROD-000459,SELLER-0120,3,40.00,120.00
ORD-0000190,4,PROD-000460,SELLER-0051,1,25.00,25.00
ORD-0000191,1,PROD-000845,SELLER-0169,2,162.00,324.00
ORD-0000191,2,PROD-000775,SELLER-0190,1,132.00,132.00
ORD-0000191,3,PROD-000727,SELLER-0172,1,67.00,67.00
ORD-0000191,4,PROD-000840,SELLER-0091,1,113.00,113.00
ORD-0000192,1,PROD-000230,SELLER-9999,3,1056.00,3168.00
ORD-0000192,2,PROD-000034,SELLER-0001,1,147.00,147.00
ORD-0000192,3,PROD-000786,SELLER-0039,1,-153.00,-153.00
ORD-0000192,4,PROD-000536,SELLER-0095,3,51.00,153.00
ORD-0000193,1,PROD-000673,SELLER-0010,3,6.00,18.00
ORD-0000193,2,PROD-000350,SELLER-0121,1,249.00,249.00
ORD-0000193,3,PROD-000610,SELLER-0069,2,167.00,334.00
ORD-0000193,4,PROD-000152,SELLER-0033,2,36.00,72.00
ORD-0000194,1,PROD-000921,SELLER-0029,1,457.00,457.00
ORD-0000194,2,PROD-000870,SELLER_0072,1,776.00,776.00
ORD-0000195,1,PROD-000646,SELLER-0014,3,537.00,1611.00
ORD-0000195,2,PROD-000319,SELLER-0146,3,690.00,2070.00
ORD-0000196,1,PROD-000593,SELLER-0031,2,55.00,110.00
ORD-0000196,2,PROD-000899,SELLER-0003,3,21.00,63.00
ORD-0000197,1,PROD-000321,SELLER-0159,2,357.00,714.00
ORD-0000197,2,PROD-000160,SELLER-0088,1,112.00,112.00
ORD-0000197,3,PROD-000701,SELLER-0084,3,121.00,363.00
ORD-0000198,1,PROD-000709,SELLER-0196,3,50.00,150.00
ORD-0000198,2,PROD-000219,SELLER_0187,2,82.00,164.00
ORD-0000198,3,PROD-000151,SELLER-0173,1,409.00,409.00
ORD-0000198,4,PROD-000179,SELLER-0133,3,141.00,423.00
ORD-0000199,1,PROD-000619,SELLER-0058,3,169.00,507.00
ORD-0000199,2,PROD-000942,SELLER-0159,1,301.00,301.00
ORD-0000200,1,PROD-000816,SELLER-0119,1,47.00,47.00
ORD-0000200,2,PROD-000466,SELLER-0024,2,166.00,332.00
ORD-0000200,3,PROD-000987,SELLER-0196,1,772.00,772.00
ORD-0000201,1,PROD-000017,SELLER-0141,2,-22.00,-44.00
ORD-0000201,2,PROD-000354,SELLER-0143,2,38.00,76.00
ORD-0000201,3,PROD-000342,SELLER-0183,3,45.00,135.00
ORD-0000201,4,PROD-000938,SELLER-0041,3,517.00,1551.00
ORD-0000202,1,PROD-000656,SELLER-0057,2,932.00,1864.00
ORD-0000203,1,PROD-000956,SELLER-0076,3,41.00,123.00
ORD-0000203,2,PROD-000428,SELLER-0080,3,90.00,270.00
ORD-0000204,1,PROD-000355,SELLER_0187,2,337.00,674.00
ORD-0000205,1,PROD-000075,SELLER-0124,1,528.00,528.00
ORD-0000205,2,PROD-000327,SELLER-0126,2,58.00,116.00
ORD-0000205,3,PROD-000699,SELLER-0005,1,115.00,115.00
ORD-0000206,1,PROD-000429,SELLER-0080,3,217.00,651.00
ORD-0000206,2,PROD-000090,SELLER-0163,1,746.00,746.00
ORD-0000206,3,PROD-000526,SELLER-0040,2,710.00,1420.00
ORD-0000207,1,PROD-000230,SELLER-9999,2,1056.00,2112.00
ORD-0000207,2,PROD-000740,SELLER-0130,1,758.00,758.00
ORD-0000208,1,PROD-000584,SELLER-0126,2,12.00,24.00
ORD-0000208,2,PROD-000799,SELLER-0067,2,76.00,152.00
ORD-0000208,3,PROD-000046,SELLER-9999,3,318.00,954.00
ORD-0000209,1,PROD-000105,SELLER-0060,1,167.00,167.00
ORD-0000209,2,PROD-000436,SELLER_0187,2,21.00,42.00
ORD-0000210,1,PROD-000763,SELLER-0155,3,50.00,150.00
ORD-0000210,2,PROD-000326,SELLER-0108,2,36.00,72.00
ORD-0000210,3,PROD-000613,SELLER-0130,2,218.00,436.00
ORD-0000210,4,PROD-000603,SELLER-0106,1,38.00,38.00
ORD-0000211,1,PROD-000339,SELLER-0115,1,90.00,90.00
ORD-0000212,1,PROD-000691,SELLER-0150,1,92.00,92.00
ORD-0000212,2,PROD-000859,SELLER-0060,3,128.00,384.00
ORD-0000212,3,PROD-000186,SELLER-0109,1,237.00,237.00
ORD-0000212,4,PROD-000317,SELLER-0131,2,477.00,954.00
ORD-0000213,1,PROD-000048,SELLER_0027,2,98.00,196.00
ORD-0000213,2,PROD-000103,SELLER-0106,1,778.00,778.00
ORD-0000214,1,PROD-000500,SELLER-0178,1,106.00,106.00
ORD-0000214,2,PROD-000809,SELLER-0159,3,33.00,99.00
ORD-0000214,3,PROD-000394,SELLER-0088,1,125.00,125.00
ORD-0000215,1,PROD-000691,SELLER-0150,1,92.00,92.00
ORD-0000215,2,PROD-000112,SELLER-0059,1,101.00,101.00
ORD-0000216,1,PROD-000580,SELLER-0058,2,538.00,1076.00
ORD-0000216,2,PROD-000168,SELLER-0183,1,225.00,225.00
ORD-0000216,3,PROD-000280,SELLER-0182,3,750.00,2250.00
ORD-0000216,4,PROD-000667,SELLER-0008,2,671.00,1342.00
ORD-0000217,1,PROD-000892,SELLER-0167,1,10.00,10.00
ORD-0000217,2,PROD-000961,SELLER-0097,3,91.00,273.00
ORD-0000217,3,PROD-000531,SELLER-0122,2,85.00,170.00
ORD-0000218,1,PROD-000772,SELLER-0070,2,539.00,1078.00
ORD-0000219,1,PROD-000991,SELLER-0118,2,458.00,916.00
ORD-0000219,2,PROD-000101,SELLER-0197,2,83.00,166.00
ORD-0000219,3,PROD-000326,SELLER-0108,3,36.00,108.00
ORD-0000219,4,PROD-000096,SELLER-0006,3,121.00,363.00
ORD-0000220,1,PROD-000628,SELLER-0163,1,222.00,222.00
ORD-0000220,2,PROD-000181,SELLER-0057,3,451.00,1353.00
ORD-0000220,3,PROD-000808,SELLER-0040,1,44.00,44.00
ORD-0000221,1,PROD-000262,SELLER-0107,2,74.00,148.00
ORD-0000221,2,PROD-000746,SELLER-0052,1,543.00,543.00
ORD-0000222,1,PROD-000872,SELLER-0055,2,161.00,322.00
ORD-0000222,2,PROD-000650,SELLER-0117,1,581.00,581.00
ORD-0000222,3,PROD-000453,SELLER-0077,1,113.00,113.00
ORD-0000222,4,PROD-000520,SELLER-0094,3,80.00,240.00
ORD-0000223,1,PROD-000329,SELLER-0108,2,134.00,268.00
ORD-0000224,1,PROD-000807,SELLER-0054,3,88.00,264.00
ORD-0000224,2,PROD-000830,SELLER-0115,3,1181.00,3543.00
ORD-0000224,3,PROD-000840,SELLER-0091,1,113.00,113.00
ORD-0000224,4,PROD-000282,SELLER-0178,1,10.00,10.00
ORD-0000225,1,PROD-000001,SELLER-0020,1,570.00,570.00
ORD-0000225,2,PROD-000234,SELLER-0120,1,16.00,16.00
ORD-0000225,3,PROD-000798,SELLER-0192,2,260.00,520.00
ORD-0000225,4,PROD-000955,SELLER-0029,3,434.00,1302.00
ORD-0000226,1,PROD-000062,SELLER-0128,1,260.00,260.00
ORD-0000226,2,PROD-000286,SELLER-0009,2,46.00,92.00
ORD-0000227,1,PROD-000087,SELLER-0123,1,63.00,63.00
ORD-0000227,2,PROD-000287,SELLER-0071,3,55.00,165.00
ORD-0000227,3,PROD-000962,SELLER-0001,2,103.00,206.00
ORD-0000227,4,PROD-000173,SELLER-0059,3,53.00,159.00
ORD-0000227,5,PROD-000513,SELLER-0078,3,152.00,456.00
ORD-0000228,1,PROD-000910,SELLER-0098,1,66.00,66.00
ORD-0000228,2,PROD-000986,SELLER-0105,2,26.00,52.00
ORD-0000228,3,PROD-000031,SELLER-0075,1,83.00,83.00
ORD-0000229,1,PROD-000606,SELLER-0154,2,161.00,322.00
ORD-0000229,2,PROD-000837,SELLER-0013,3,1139.00,3417.00
ORD-0000230,1,PROD-000840,SELLER-0091,3,113.00,339.00
ORD-0000230,2,PROD-000489,SELLER-0052,2,131.00,262.00
ORD-0000230,3,PROD-000506,SELLER_0101,2,53.00,106.00
ORD-0000230,4,PROD-000482,SELLER-0137,2,50.00,100.00
ORD-0000231,1,PROD-000934,SELLER-0165,3,31.00,93.00
ORD-0000232,1,PROD-000028,SELLER-0145,2,105.00,210.00
ORD-0000233,1,PROD-000040,SELLER-0082,1,106.00,106.00
ORD-0000234,1,PROD-000183,SELLER-0110,1,51.00,51.00
ORD-0000234,2,PROD-000959,SELLER-0122,3,218.00,654.00
ORD-0000234,3,PROD-000368,SELLER-0070,1,43.00,43.00
ORD-0000234,4,PROD-000586,SELLER-0051,2,273.00,546.00
ORD-0000235,1,PROD-000365,SELLER-0174,1,41.00,41.00
ORD-0000235,2,PROD-000152,SELLER-0033,1,36.00,36.00
ORD-0000235,3,PROD-000182,SELLER-0183,2,-97.00,-194.00
ORD-0000236,1,PROD-000980,SELLER-9999,3,799.00,2397.00
ORD-0000236,2,PROD-000120,SELLER-0129,3,19.00,57.00
ORD-0000236,3,PROD-000655,SELLER-0008,1,47.00,47.00
ORD-0000237,1,PROD-000080,SELLER-0082,3,492.00,1476.00
ORD-0000237,2,PROD-000313,SELLER-0141,2,75.00,150.00
ORD-0000237,3,PROD-000969,SELLER-0150,1,159.00,159.00
ORD-0000238,1,PROD-000109,SELLER-0009,2,173.00,346.00
ORD-0000239,1,PROD-000494,SELLER-0077,1,151.00,151.00
ORD-0000239,2,PROD-000168,SELLER-0183,2,225.00,450.00
ORD-0000239,3,PROD-000709,SELLER-0196,3,50.00,150.00
ORD-0000240,1,PROD-000993,SELLER-0015,3,304.00,912.00
ORD-0000240,2,PROD-000487,SELLER-0198,2,98.00,196.00
ORD-0000241,1,PROD-000900,SELLER-0149,3,72.00,216.00
ORD-0000241,2,PROD-000477,SELLER_0187,2,147.00,294.00
ORD-0000242,1,PROD-000005,SELLER-0069,1,549.00,549.00
ORD-0000243,1,PROD-000685,SELLER-0071,2,30.00,60.00
ORD-0000243,2,PROD-000848,SELLER-0062,1,352.00,352.00
ORD-0000244,1,PROD-000954,SELLER_0101,1,17.00,17.00
ORD-0000245,1,PROD-000060,SELLER-0001,2,198.00,396.00
ORD-0000245,2,PROD-000485,SELLER-0015,1,62.00,62.00
ORD-0000245,3,PROD-000717,SELLER-0065,3,44.00,132.00
ORD-0000246,1,PROD-000952,SELLER-0113,3,69.00,207.00
ORD-0000247,1,PROD-000099,SELLER-0184,2,113.00,226.00
ORD-0000247,2,PROD-000474,SELLER_0101,2,238.00,476.00
ORD-0000248,1,PROD-000455,SELLER-0045,1,133.00,133.00
ORD-0000248,2,PROD-000221,SELLER-0032,1,929.00,929.00
ORD-0000248,3,PROD-000627,SELLER-0199,1,58.00,58.00
ORD-0000248,4,PROD-000146,SELLER-0104,3,356.00,1068.00
ORD-0000249,1,PROD-000597,SELLER-0160,1,14.00,14.00
ORD-0000250,1,PROD-000511,SELLER-0191,1,-524.00,-524.00
ORD-0000251,1,PROD-000089,SELLER-0071,3,149.00,447.00
ORD-0000251,2,PROD-000065,SELLER-0081,1,116.00,116.00
ORD-0000251,3,PROD-000889,SELLER-0104,3,278.00,834.00
ORD-0000252,1,PROD-000038,SELLER-0045,2,144.00,288.00
ORD-0000252,2,PROD-000701,SELLER-0084,3,121.00,363.00
ORD-0000252,3,PROD-000865,SELLER-0091,1,1107.00,1107.00
ORD-0000253,1,PROD-000485,SELLER-0015,1,62.00,62.00
ORD-0000253,2,PROD-000360,SELLER-0074,2,448.00,896.00
ORD-0000254,1,PROD-000213,SELLER-0076,1,56.00,56.00
ORD-0000254,2,PROD-000593,SELLER-0031,2,55.00,110.00
ORD-0000255,1,PROD-000209,SELLER-0092,2,503.00,1006.00
ORD-0000255,2,PROD-000234,SELLER-0120,2,16.00,32.00
ORD-0000255,3,PROD-000513,SELLER-0078,3,152.00,456.00
ORD-0000255,4,PROD-000012,SELLER-0197,1,50.00,50.00
ORD-0000256,1,PROD-000243,SELLER-0069,1,140.00,140.00
ORD-0000256,2,PROD-000192,SELLER-0154,3,12.00,36.00
ORD-0000256,3,PROD-000146,SELLER-0104,1,356.00,356.00
ORD-0000257,1,PROD-000075,SELLER-0124,1,528.00,528.00
ORD-0000257,2,PROD-000614,SELLER-0029,1,84.00,84.00
ORD-0000257,3,PROD-000303,SELLER-0055,3,1046.00,3138.00
ORD-0000257,4,PROD-000287,SELLER-0071,3,55.00,165.00
ORD-0000258,1,PROD-000474,SELLER_0101,3,238.00,714.00
ORD-0000258,2,PROD-000957,SELLER-0164,1,37.00,37.00
ORD-0000258,3,PROD-000086,SELLER-0151,2,40.00,80.00
ORD-0000259,1,PROD-000893,SELLER_0101,1,66.00,66.00
ORD-0000259,2,PROD-000754,SELLER-0098,2,114.00,228.00
ORD-0000259,3,PROD-000292,SELLER-0002,2,101.00,202.00
ORD-0000260,1,PROD-000992,SELLER-0155,2,399.00,798.00
ORD-0000260,2,PROD-000056,SELLER-0057,1,429.00,429.00
ORD-0000261,1,PROD-000420,SELLER-0149,3,45.00,135.00
ORD-0000261,2,PROD-000725,SELLER-0114,1,867.00,867.00
ORD-0000261,3,PROD-000889,SELLER-0104,1,278.00,278.00
ORD-0000261,4,PROD-000812,SELLER-0021,3,420.00,1260.00
ORD-0000262,1,PROD-000972,SELLER-0116,1,44.00,44.00
ORD-0000262,2,PROD-000365,SELLER-0174,1,41.00,41.00
ORD-0000262,3,PROD-000629,SELLER-0090,2,61.00,122.00
ORD-0000262,4,PROD-000611,SELLER-0040,2,54.00,108.00
ORD-0000263,1,PROD-000557,SELLER-0137,3,120.00,360.00
ORD-0000263,2,PROD-000363,SELLER-0081,2,339.00,678.00
ORD-0000264,1,PROD-000679,SELLER-0149,1,219.00,219.00
ORD-0000265,1,PROD-000055,SELLER-0173,2,231.00,462.00
ORD-0000266,1,PROD-000291,SELLER-0200,1,382.00,382.00
ORD-0000266,2,PROD-000815,SELLER-0084,1,74.00,74.00
ORD-0000266,3,PROD-000297,SELLER-0184,3,15.00,45.00
ORD-0000267,1,PROD-000640,SELLER-0104,3,85.00,255.00
ORD-0000267,2,PROD-000641,SELLER-0144,1,107.00,107.00
ORD-0000268,1,PROD-000078,SELLER-0076,3,72.00,216.00
ORD-0000268,2,PROD-000668,SELLER-0169,1,39.00,39.00
ORD-0000269,1,PROD-000096,SELLER-0006,1,121.00,121.00
ORD-0000269,2,PROD-000781,SELLER-0137,2,179.00,358.00
ORD-0000269,3,PROD-000382,SELLER-0121,1,87.00,87.00
ORD-0000270,1,PROD-000029,SELLER-0119,3,178.00,534.00
ORD-0000271,1,PROD-000020,SELLER-0141,1,350.00,350.00
ORD-0000271,2,PROD-000805,SELLER_0072,2,18.00,36.00
ORD-0000271,3,PROD-000457,SELLER-0068,1,27.00,27.00
ORD-0000272,1,PROD-000067,SELLER-0064,3,51.00,153.00
ORD-0000272,2,PROD-000483,SELLER-0035,1,656.00,656.00
ORD-0000272,3,PROD-000404,SELLER-0199,2,363.00,726.00
ORD-0000273,1,PROD-000539,SELLER-0081,2,341.00,682.00
ORD-0000273,2,PROD-000923,SELLER-0147,3,553.00,1659.00
ORD-0000273,3,PROD-000420,SELLER-0149,2,45.00,90.00
ORD-0000274,1,PROD-000602,SELLER-0008,3,23.00,69.00
ORD-0000274,2,PROD-000514,SELLER-0045,2,38.00,76.00
ORD-0000274,3,PROD-000070,SELLER_0132,3,149.00,447.00
ORD-0000275,1,PROD-000958,SELLER-0097,2,354.00,708.00
ORD-0000275,2,PROD-000274,SELLER-0154,1,1179.00,1179.00
ORD-0000276,1,PROD-000975,SELLER-0014,1,49.00,49.00
ORD-0000276,2,PROD-000913,SELLER-0008,1,74.00,74.00
ORD-0000276,3,PROD-000791,SELLER-0173,2,103.00,206.00
ORD-0000276,4,PROD-000518,SELLER-0104,3,992.00,2976.00
ORD-0000277,1,PROD-000643,SELLER-0118,1,475.00,475.00
ORD-0000277,2,PROD-000382,SELLER-0121,3,87.00,261.00
ORD-0000277,3,PROD-000796,SELLER-0169,2,1177.00,2354.00
ORD-0000277,4,PROD-000254,SELLER-0142,1,278.00,278.00
ORD-0000277,5,PROD-000253,SELLER-9999,2,115.00,230.00
ORD-0000278,1,PROD-000544,SELLER-0011,1,463.00,463.00
ORD-0000279,1,PROD-000676,SELLER-0096,2,535.00,1070.00
ORD-0000279,2,PROD-000230,SELLER-9999,2,1056.00,2112.00
ORD-0000280,1,PROD-000510,SELLER-0044,2,902.00,1804.00
ORD-0000280,2,PROD-000556,SELLER-0057,1,192.00,192.00
ORD-0000280,3,PROD-000481,SELLER-0018,3,483.00,1449.00
ORD-0000280,4,PROD-000709,SELLER-0196,3,50.00,150.00
ORD-0000281,1,PROD-000546,SELLER-0075,3,114.00,342.00
ORD-0000281,2,PROD-000859,SELLER-0060,3,128.00,384.00
ORD-0000282,1,PROD-000435,SELLER-0054,1,21.00,21.00
ORD-0000282,2,PROD-000189,SELLER-0148,1,89.00,89.00
ORD-0000282,3,PROD-000752,SELLER-0160,3,392.00,1176.00
ORD-0000282,4,PROD-000043,SELLER-0104,1,799.00,799.00
ORD-0000283,1,PROD-000222,SELLER-0054,1,66.00,66.00
ORD-0000283,2,PROD-000224,SELLER-0009,3,684.00,2052.00
ORD-0000284,1,PROD-000645,SELLER-0050,1,28.00,28.00
ORD-0000284,2,PROD-000270,SELLER-0066,3,620.00,1860.00
ORD-0000285,1,PROD-000609,SELLER-0178,3,118.00,354.00
ORD-0000285,2,PROD-000906,SELLER-0118,2,62.00,124.00
ORD-0000286,1,PROD-000373,SELLER-0146,3,16.00,48.00
ORD-0000287,1,PROD-000905,SELLER-0064,1,374.00,374.00
ORD-0000287,2,PROD-000623,SELLER-0041,1,298.00,298.00
ORD-0000287,3,PROD-000043,SELLER-0104,3,799.00,2397.00
ORD-0000288,1,PROD-000497,SELLER-0030,2,226.00,452.00
ORD-0000288,2,PROD-000296,SELLER-0200,1,328.00,328.00
ORD-0000288,3,PROD-000589,SELLER-0131,1,31.00,31.00
ORD-0000289,1,PROD-000217,SELLER-0189,2,19.00,38.00
ORD-0000289,2,PROD-000616,SELLER-0091,2,1019.00,2038.00
ORD-0000289,3,PROD-000518,SELLER-0104,2,992.00,1984.00
ORD-0000290,1,PROD-000521,SELLER-0005,3,366.00,1098.00
ORD-0000290,2,PROD-000591,SELLER-0079,1,576.00,576.00
ORD-0000291,1,PROD-000764,SELLER-0164,2,120.00,240.00
ORD-0000291,2,PROD-000083,SELLER-0082,1,621.00,621.00
ORD-0000292,1,PROD-000881,SELLER-0041,3,51.00,153.00
ORD-0000292,2,PROD-000281,SELLER-0109,2,139.00,278.00
ORD-0000292,3,PROD-000315,SELLER-0102,1,52.00,52.00
ORD-0000293,1,PROD-000759,SELLER-0126,1,291.00,291.00
ORD-0000293,2,PROD-000872,SELLER-0055,2,161.00,322.00
ORD-0000294,1,PROD-000857,SELLER-0066,2,80.00,160.00
ORD-0000294,2,PROD-000418,SELLER-0117,3,82.00,246.00
ORD-0000294,3,PROD-000799,SELLER-0067,3,76.00,228.00
ORD-0000294,4,PROD-000034,SELLER-0001,1,147.00,147.00
ORD-0000295,1,PROD-000130,SELLER-0094,2,446.00,892.00
ORD-0000296,1,PROD-000442,SELLER-0028,3,557.00,1671.00
ORD-0000296,2,PROD-000468,SELLER-0035,3,374.00,1122.00
ORD-0000297,1,PROD-000648,SELLER-0045,3,18.00,54.00
ORD-0000298,1,PROD-000949,SELLER-0076,1,11.00,11.00
ORD-0000299,1,PROD-000948,SELLER-0199,1,47.00,47.00
ORD-0000299,2,PROD-000554,SELLER-0010,3,416.00,1248.00
ORD-0000299,3,PROD-000270,SELLER-0066,1,620.00,620.00
ORD-0000299,4,PROD-000216,SELLER-0190,3,106.00,318.00
ORD-0000300,1,PROD-000412,SELLER-0100,3,231.00,693.00
ORD-0000300,2,PROD-000505,SELLER-0033,1,79.00,79.00
ORD-0000300,3,PROD-000971,SELLER-0052,3,111.00,333.00
ORD-0000300,4,PROD-000543,SELLER-0109,1,222.00,222.00
ORD-0000301,1,PROD-000158,SELLER-0153,1,51.00,51.00
ORD-0000302,1,PROD-000827,SELLER-0108,2,385.00,770.00
ORD-0000302,2,PROD-000798,SELLER-0192,2,260.00,520.00
ORD-0000302,3,PROD-000046,SELLER-9999,1,318.00,318.00
ORD-0000303,1,PROD-000698,SELLER-0119,3,200.00,600.00
ORD-0000304,1,PROD-000087,SELLER-0123,1,63.00,63.00
ORD-0000305,1,PROD-000627,SELLER-0199,1,58.00,58.00
ORD-0000306,1,PROD-000510,SELLER-0044,1,902.00,902.00
ORD-0000307,1,PROD-000125,SELLER-0087,1,358.00,358.00
ORD-0000307,2,PROD-000678,SELLER-9999,2,131.00,262.00
ORD-0000308,1,PROD-000103,SELLER-0106,2,778.00,1556.00
ORD-0000308,2,PROD-000590,SELLER-0114,2,172.00,344.00
ORD-0000308,3,PROD-000631,SELLER-0157,3,40.00,120.00
ORD-0000308,4,PROD-000783,SELLER-0065,3,120.00,360.00
ORD-0000309,1,PROD-000387,SELLER-0008,1,308.00,308.00
ORD-0000310,1,PROD-000986,SELLER-0105,3,26.00,78.00
ORD-0000310,2,PROD-000741,SELLER-0188,3,32.00,96.00
ORD-0000311,1,PROD-000137,SELLER-0142,2,33.00,66.00
ORD-0000311,2,PROD-000315,SELLER-0102,1,52.00,52.00
ORD-0000311,3,PROD-000950,SELLER-0156,1,164.00,164.00
ORD-0000311,4,PROD-000301,SELLER-0032,1,205.00,205.00
ORD-0000312,1,PROD-000555,SELLER_0132,1,30.00,30.00
ORD-0000312,2,PROD-000771,SELLER-0078,1,299.00,299.00
ORD-0000312,3,PROD-000733,SELLER-0175,1,62.00,62.00
ORD-0000312,4,PROD-000872,SELLER-0055,2,161.00,322.00
ORD-0000313,1,PROD-000493,SELLER-0147,3,50.00,150.00
ORD-0000314,1,PROD-000123,SELLER-0005,3,32.00,96.00
ORD-0000314,2,PROD-000962,SELLER-0001,2,103.00,206.00
ORD-0000315,1,PROD-000921,SELLER-0029,3,457.00,1371.00
ORD-0000315,2,PROD-000032,SELLER-0176,2,61.00,122.00
ORD-0000315,3,PROD-000283,SELLER-0095,2,15.00,30.00
ORD-0000315,4,PROD-000424,SELLER-0156,1,46.00,46.00
ORD-0000316,1,PROD-000794,SELLER-0053,3,126.00,378.00
ORD-0000317,1,PROD-000415,SELLER-0158,3,16.00,48.00
ORD-0000318,1,PROD-000612,SELLER-9999,2,34.00,68.00
ORD-0000319,1,PROD-000962,SELLER-0001,1,103.00,103.00
ORD-0000319,2,PROD-000553,SELLER-0145,1,49.00,49.00
ORD-0000320,1,PROD-000718,SELLER-0022,1,451.00,451.00
ORD-0000320,2,PROD-000163,SELLER-0109,1,66.00,66.00
