event_id,order_id,carrier_id,event_type,event_at
SHIP-00000337,ORD-0000083,CARR-007,delivered,2024-03-15 07:19:47
SHIP-00000338,ORD-0000084,CARR-010,order_created,2024-12-25 05:51:20
SHIP-00000339,ORD-0000084,CARR-010,label_printed,2024-12-25 07:51:20
SHIP-00000340,ORD-0000084,CARR-010,handed_to_carrier,2024-12-25 13:51:20
SHIP-00000341,ORD-0000084,CARR-010,in_transit,2024-12-26 05:51:20
SHIP-00000342,ORD-0000084,CARR-010,delivered,2024-12-30 05:51:20
SHIP-00000343,ORD-0000085,CARR-005,order_created,2025-08-11 15:39:50
SHIP-00000344,ORD-0000085,CARR-005,label_printed,2025-08-11 17:39:50
SHIP-00000345,ORD-0000085,CARR-005,handed_to_carrier,2025-08-11 23:39:50
SHIP-00000346,ORD-0000085,CARR-005,in_transit,2025-08-12 15:39:50
SHIP-00000347,ORD-0000085,CARR-005,delivered,2025-08-22 15:39:50
SHIP-00000348,ORD-0000086,CARR-003,order_created,2023-12-04 03:13:28
SHIP-00000349,ORD-0000086,CARR-003,label_printed,2023-12-04 05:13:28
SHIP-00000350,ORD-0000086,CARR-003,handed_to_carrier,2023-12-04 11:13:28
SHIP-00000351,ORD-0000086,CARR-003,in_transit,2023-12-05 03:13:28
SHIP-00000352,ORD-0000086,CARR-003,delivered,2023-12-10 03:13:28
SHIP-00000353,ORD-0000087,CARR-006,order_created,2025-10-30 02:45:44
SHIP-00000354,ORD-0000087,CARR-006,label_printed,2025-10-30 04:45:44
SHIP-00000355,ORD-0000087,CARR-006,handed_to_carrier,2025-10-30 10:45:44
SHIP-00000356,ORD-0000087,CARR-006,in_transit,2025-10-31 02:45:44
SHIP-00000357,ORD-0000087,CARR-006,delivered,2025-11-06 02:45:44
SHIP-00000358,ORD-0000088,CARR-006,order_created,2026-01-09 00:01:30
SHIP-00000359,ORD-0000088,CARR-006,label_printed,2026-01-09 02:01:30
SHIP-00000360,ORD-0000088,CARR-006,handed_to_carrier,2026-01-09 08:01:30
SHIP-00000361,ORD-0000088,CARR-006,in_transit,2026-01-10 00:01:30
SHIP-00000362,ORD-0000088,CARR-006,delivered,2026-01-18 00:01:30
SHIP-00000363,ORD-0000089,CARR-002,order_created,2025-11-24 17:16:21
SHIP-00000364,ORD-0000089,CARR-002,label_printed,2025-11-24 19:16:21
SHIP-00000365,ORD-0000089,CARR-002,handed_to_carrier,2025-11-25 01:16:21
SHIP-00000366,ORD-0000089,CARR-002,in_transit,2025-11-25 17:16:21
SHIP-00000367,ORD-0000089,CARR-002,delivered,2025-11-30 17:16:21
SHIP-00000368,ORD-0000090,CARR-008,order_created,2023-12-16 16:54:15
SHIP-00000369,ORD-0000090,CARR-008,label_printed,2023-12-16 18:54:15
SHIP-00000370,ORD-0000090,CARR-008,handed_to_carrier,2023-12-17 00:54:15
SHIP-00000371,ORD-0000090,CARR-008,in_transit,2023-12-17 16:54:15
SHIP-00000372,ORD-0000092,CARR-010,order_created,2024-11-29 01:23:25
SHIP-00000373,ORD-0000092,CARR-010,label_printed,2024-11-29 03:23:25
SHIP-00000374,ORD-0000092,CARR-010,handed_to_carrier,2024-11-29 09:23:25
SHIP-00000375,ORD-0000092,CARR-010,in_transit,2024-11-30 01:23:25
SHIP-00000376,ORD-0000094,CARR-007,order_created,2026-02-06 18:29:55
SHIP-00000377,ORD-0000094,CARR-007,label_printed,2026-02-06 20:29:55
SHIP-00000378,ORD-0000094,CARR-007,handed_to_carrier,2026-02-07 02:29:55
SHIP-00000379,ORD-0000094,CARR-007,in_transit,2026-02-07 18:29:55
SHIP-00000380,ORD-0000094,CARR-007,delivered,2026-02-10 18:29:55
SHIP-00000381,ORD-0000095,CARR-002,order_created,2024-02-10 21:04:39
SHIP-00000382,ORD-0000095,CARR-002,label_printed,2024-02-10 23:04:39
SHIP-00000383,ORD-0000095,CARR-002,handed_to_carrier,2024-02-11 05:04:39
SHIP-00000384,ORD-0000095,CARR-002,in_transit,2024-02-11 21:04:39
SHIP-00000385,ORD-0000095,CARR-002,delivered,2024-02-16 21:04:39
SHIP-00000386,ORD-0000097,CARR-001,order_created,2024-11-30 07:20:49
SHIP-00000387,ORD-0000097,CARR-001,label_printed,2024-11-30 09:20:49
SHIP-00000388,ORD-0000097,CARR-001,handed_to_carrier,2024-11-30 15:20:49
SHIP-00000389,ORD-0000097,CARR-001,in_transit,2024-12-01 07:20:49
SHIP-00000390,ORD-0000098,CARR-001,order_created,2023-03-27 03:28:44
SHIP-00000391,ORD-0000098,CARR-001,label_printed,2023-03-27 05:28:44
SHIP-00000392,ORD-0000098,CARR-001,handed_to_carrier,2023-03-27 11:28:44
SHIP-00000393,ORD-0000098,CARR-001,in_transit,2023-03-28 03:28:44
SHIP-00000394,ORD-0000098,CARR-001,delivered,2023-04-03 03:28:44
SHIP-00000395,ORD-0000099,CARR-003,order_created,2023-09-14 11:46:51
SHIP-00000396,ORD-0000099,CARR-003,label_printed,2023-09-14 13:46:51
SHIP-00000397,ORD-0000099,CARR-003,handed_to_carrier,2023-09-14 19:46:51
SHIP-00000398,ORD-0000099,CARR-003,in_transit,2023-09-15 11:46:51
SHIP-00000399,ORD-0000099,CARR-003,delivered,2023-09-26 11:46:51
SHIP-00000400,ORD-0000100,CARR-007,order_created,2025-09-25 06:04:31
SHIP-00000401,ORD-0000100,CARR-007,label_printed,2025-09-25 08:04:31
SHIP-00000402,ORD-0000100,CARR-007,handed_to_carrier,2025-09-25 14:04:31
SHIP-00000403,ORD-0000100,CARR-007,in_transit,2025-09-26 06:04:31
SHIP-00000404,ORD-0000100,CARR-007,delivered,2025-10-03 06:04:31
SHIP-00000405,ORD-0000101,CARR-010,order_created,2024-11-23 22:13:06
SHIP-00000406,ORD-0000101,CARR-010,label_printed,2024-11-24 00:13:06
SHIP-00000407,ORD-0000101,CARR-010,handed_to_carrier,2024-11-24 06:13:06
SHIP-00000408,ORD-0000101,CARR-010,in_transit,2024-11-24 22:13:06
SHIP-00000409,ORD-0000101,CARR-010,delivered,2024-12-01 22:13:06
SHIP-00000410,ORD-0000102,CARR-004,order_created,2025-06-23 00:09:02
SHIP-00000411,ORD-0000102,CARR-004,label_printed,2025-06-23 02:09:02
SHIP-00000412,ORD-0000102,CARR-004,handed_to_carrier,2025-06-23 08:09:02
SHIP-00000413,ORD-0000102,CARR-004,in_transit,2025-06-24 00:09:02
SHIP-00000414,ORD-0000102,CARR-004,delivered,2025-06-30 00:09:02
SHIP-00000415,ORD-0000103,CARR-008,order_created,2025-12-20 19:07:42
SHIP-00000416,ORD-0000103,CARR-008,label_printed,2025-12-20 21:07:42
SHIP-00000417,ORD-0000103,CARR-008,handed_to_carrier,2025-12-21 03:07:42
SHIP-00000418,ORD-0000103,CARR-008,in_transit,2025-12-21 19:07:42
SHIP-00000419,ORD-0000103,CARR-008,delivered,2025-12-27 19:07:42
SHIP-00000420,ORD-0000104,CARR-010,order_created,2022-04-01 18:50:03
SHIP-00000421,ORD-0000104,CARR-010,label_printed,2022-04-01 20:50:03
SHIP-00000422,ORD-0000104,CARR-010,handed_to_carrier,2022-04-02 02:50:03
SHIP-00000423,ORD-0000104,CARR-010,in_transit,2022-04-02 18:50:03
SHIP-00000424,ORD-0000104,CARR-010,delivered,2022-04-07 18:50:03
SHIP-00000425,ORD-0000105,CARR-008,order_created,2025-12-08 18:01:20
SHIP-00000426,ORD-0000105,CARR-008,label_printed,2025-12-08 20:01:20
SHIP-00000427,ORD-0000105,CARR-008,handed_to_carrier,2025-12-09 02:01:20
SHIP-00000428,ORD-0000105,CARR-008,in_transit,2025-12-09 18:01:20
SHIP-00000429,ORD-0000105,CARR-008,delivered,2025-12-15 18:01:20
SHIP-00000430,ORD-0000106,CARR-001,order_created,2022-11-26 18:08:47
SHIP-00000431,ORD-0000106,CARR-001,label_printed,2022-11-26 20:08:47
SHIP-00000432,ORD-0000106,CARR-001,handed_to_carrier,2022-11-27 02:08:47
SHIP-00000433,ORD-0000106,CARR-001,in_transit,2022-11-27 18:08:47
SHIP-00000434,ORD-0000107,CARR-005,order_created,2023-10-08 21:32:13
SHIP-00000435,ORD-0000107,CARR-005,label_printed,2023-10-08 23:32:13
SHIP-00000436,ORD-0000107,CARR-005,handed_to_carrier,2023-10-09 05:32:13
SHIP-00000437,ORD-0000107,CARR-005,in_transit,2023-10-09 21:32:13
SHIP-00000438,ORD-0000107,CARR-005,delivered,2023-10-21 21:32:13
SHIP-00000439,ORD-0000108,CARR-007,order_created,2024-10-22 14:22:57
SHIP-00000440,ORD-0000108,CARR-007,label_printed,2024-10-22 16:22:57
SHIP-00000441,ORD-0000108,CARR-007,handed_to_carrier,2024-10-22 22:22:57
SHIP-00000442,ORD-0000108,CARR-007,in_transit,2024-10-23 14:22:57
SHIP-00000443,ORD-0000108,CARR-007,delivered,2024-10-28 14:22:57
SHIP-00000444,ORD-0000109,CARR-007,order_created,2022-11-28 09:21:03
SHIP-00000445,ORD-0000109,CARR-007,label_printed,2022-11-28 11:21:03
SHIP-00000446,ORD-0000109,CARR-007,handed_to_carrier,2022-11-28 17:21:03
SHIP-00000447,ORD-0000109,CARR-007,in_transit,2022-11-29 09:21:03
SHIP-00000448,ORD-0000109,CARR-007,delivered,2022-12-06 09:21:03
SHIP-00000449,ORD-0000110,CARR-001,order_created,2024-02-22 14:24:35
SHIP-00000450,ORD-0000110,CARR-001,label_printed,2024-02-22 16:24:35
SHIP-00000451,ORD-0000110,CARR-001,handed_to_carrier,2024-02-22 22:24:35
SHIP-00000452,ORD-0000110,CARR-001,in_transit,2024-02-23 14:24:35
SHIP-00000453,ORD-0000111,CARR-010,order_created,2025-11-30 08:30:39
SHIP-00000454,ORD-0000111,CARR-010,label_printed,2025-11-30 10:30:39
SHIP-00000455,ORD-0000111,CARR-010,handed_to_carrier,2025-11-30 16:30:39
SHIP-00000456,ORD-0000111,CARR-010,in_transit,2025-12-01 08:30:39
SHIP-00000457,ORD-0000111,CARR-010,delivered,2025-12-06 08:30:39
SHIP-00000458,ORD-0000112,CARR-002,order_created,2024-08-15 22:45:55
SHIP-00000459,ORD-0000112,CARR-002,label_printed,2024-08-16 00:45:55
SHIP-00000460,ORD-0000112,CARR-002,handed_to_carrier,2024-08-16 06:45:55
SHIP-00000461,ORD-0000112,CARR-002,in_transit,2024-08-16 22:45:55
SHIP-00000462,ORD-0000112,CARR-002,delivered,2024-08-19 22:45:55
SHIP-00000463,ORD-0000113,CARR-002,order_created,2025-11-26 11:31:33
SHIP-00000464,ORD-0000113,CARR-002,label_printed,2025-11-26 13:31:33
SHIP-00000465,ORD-0000113,CARR-002,handed_to_carrier,2025-11-26 19:31:33
SHIP-00000466,ORD-0000113,CARR-002,in_transit,2025-11-27 11:31:33
SHIP-00000467,ORD-0000113,CARR-002,delivered,2025-12-01 11:31:33
SHIP-00000468,ORD-0000116,CARR-006,order_created,2024-11-28 12:42:12
SHIP-00000469,ORD-0000116,CARR-006,label_printed,2024-11-28 14:42:12
SHIP-00000470,ORD-0000116,CARR-006,handed_to_carrier,2024-11-28 20:42:12
SHIP-00000471,ORD-0000116,CARR-006,in_transit,2024-11-29 12:42:12
SHIP-00000472,ORD-0000116,CARR-006,delivered,2024-12-03 12:42:12
SHIP-00000473,ORD-0000117,CARR-004,order_created,2024-07-31 05:43:05
SHIP-00000474,ORD-0000117,CARR-004,label_printed,2024-07-31 07:43:05
SHIP-00000475,ORD-0000117,CARR-004,handed_to_carrier,2024-07-31 13:43:05
SHIP-00000476,ORD-0000117,CARR-004,in_transit,2024-08-01 05:43:05
SHIP-00000477,ORD-0000117,CARR-004,delivered,2024-08-09 05:43:05
SHIP-00000478,ORD-0000118,CARR-005,order_created,2024-07-19 13:00:03
SHIP-00000479,ORD-0000118,CARR-005,label_printed,2024-07-19 15:00:03
SHIP-00000480,ORD-0000118,CARR-005,handed_to_carrier,2024-07-19 21:00:03
SHIP-00000481,ORD-0000118,CARR-005,in_transit,2024-07-20 13:00:03
SHIP-00000482,ORD-0000118,CARR-005,delivered,2024-07-31 13:00:03
SHIP-00000483,ORD-0000120,CARR-007,order_created,2024-11-25 13:09:45
SHIP-00000484,ORD-0000120,CARR-007,label_printed,2024-11-25 15:09:45
SHIP-00000485,ORD-0000120,CARR-007,handed_to_carrier,2024-11-25 21:09:45
SHIP-00000486,ORD-0000120,CARR-007,in_transit,2024-11-26 13:09:45
SHIP-00000487,ORD-0000120,CARR-007,delivered,2024-12-01 13:09:45
SHIP-00000488,ORD-0000122,CARR-010,order_created,2024-11-30 10:53:09
SHIP-00000489,ORD-0000122,CARR-010,label_printed,2024-11-30 12:53:09
SHIP-00000490,ORD-0000122,CARR-010,handed_to_carrier,2024-11-30 18:53:09
SHIP-00000491,ORD-0000122,CARR-010,in_transit,2024-12-01 10:53:09
SHIP-00000492,ORD-0000122,CARR-010,delivered,2024-12-07 10:53:09
SHIP-00000493,ORD-0000123,CARR-003,order_created,2023-12-28 11:41:46
SHIP-00000494,ORD-0000123,CARR-003,label_printed,2023-12-28 13:41:46
SHIP-00000495,ORD-0000123,CARR-003,handed_to_carrier,2023-12-28 19:41:46
SHIP-00000496,ORD-0000123,CARR-003,in_transit,2023-12-29 11:41:46
SHIP-00000497,ORD-0000123,CARR-003,delivered,2024-01-06 11:41:46
SHIP-00000498,ORD-0000124,CARR-003,order_created,2025-02-06 08:40:43
SHIP-00000499,ORD-0000124,CARR-003,label_printed,2025-02-06 10:40:43
SHIP-00000500,ORD-0000124,CARR-003,handed_to_carrier,2025-02-06 16:40:43
SHIP-00000501,ORD-0000124,CARR-003,in_transit,2025-02-07 08:40:43
SHIP-00000502,ORD-0000124,CARR-003,delivered,2025-02-21 08:40:43
SHIP-00000503,ORD-0000125,CARR-002,order_created,2024-12-01 16:09:13
SHIP-00000504,ORD-0000125,CARR-002,label_printed,2024-12-01 18:09:13
SHIP-00000505,ORD-0000125,CARR-002,handed_to_carrier,2024-12-02 00:09:13
SHIP-00000506,ORD-0000125,CARR-002,in_transit,2024-12-02 16:09:13
SHIP-00000507,ORD-0000125,CARR-002,delivered,2024-12-07 16:09:13
SHIP-00000508,ORD-0000126,CARR-005,order_created,2025-07-27 12:17:10
SHIP-00000509,ORD-0000126,CARR-005,label_printed,2025-07-27 14:17:10
SHIP-00000510,ORD-0000126,CARR-005,handed_to_carrier,2025-07-27 20:17:10
SHIP-00000511,ORD-0000126,CARR-005,in_transit,2025-07-28 12:17:10
SHIP-00000512,ORD-0000126,CARR-005,delivered,2025-08-06 12:17:10
SHIP-00000513,ORD-0000127,CARR-010,order_created,2025-07-23 03:06:26
SHIP-00000514,ORD-0000127,CARR-010,label_printed,2025-07-23 05:06:26
SHIP-00000515,ORD-0000127,CARR-010,handed_to_carrier,2025-07-23 11:06:26
SHIP-00000516,ORD-0000127,CARR-010,in_transit,2025-07-24 03:06:26
SHIP-00000517,ORD-0000127,CARR-010,delivered,2025-07-29 03:06:26
SHIP-00000518,ORD-0000130,CARR-005,order_created,2025-08-14 14:13:54
SHIP-00000519,ORD-0000130,CARR-005,label_printed,2025-08-14 16:13:54
SHIP-00000520,ORD-0000130,CARR-005,handed_to_carrier,2025-08-14 22:13:54
SHIP-00000521,ORD-0000130,CARR-005,in_transit,2025-08-15 14:13:54
SHIP-00000522,ORD-0000130,CARR-005,delivered,2025-08-27 14:13:54
SHIP-00000523,ORD-0000131,CARR-010,order_created,2023-11-09 10:36:35
SHIP-00000524,ORD-0000131,CARR-010,label_printed,2023-11-09 12:36:35
SHIP-00000525,ORD-0000131,CARR-010,handed_to_carrier,2023-11-09 18:36:35
SHIP-00000526,ORD-0000131,CARR-010,in_transit,2023-11-10 10:36:35
SHIP-00000527,ORD-0000131,CARR-010,delivered,2023-11-15 10:36:35
SHIP-00000528,ORD-0000133,CARR-007,order_created,2025-09-25 16:36:46
SHIP-00000529,ORD-0000133,CARR-007,label_printed,2025-09-25 18:36:46
SHIP-00000530,ORD-0000133,CARR-007,handed_to_carrier,2025-09-26 00:36:46
SHIP-00000531,ORD-0000133,CARR-007,in_transit,2025-09-26 16:36:46
SHIP-00000532,ORD-0000134,CARR-008,order_created,2025-07-30 15:19:26
SHIP-00000533,ORD-0000134,CARR-008,label_printed,2025-07-30 17:19:26
SHIP-00000534,ORD-0000134,CARR-008,handed_to_carrier,2025-07-30 23:19:26
SHIP-00000535,ORD-0000134,CARR-008,in_transit,2025-07-31 15:19:26
SHIP-00000536,ORD-0000134,CARR-008,delivered,2025-08-09 15:19:26
SHIP-00000537,ORD-0000135,CARR-002,order_created,2023-07-29 14:44:20
SHIP-00000538,ORD-0000135,CARR-002,label_printed,2023-07-29 16:44:20
SHIP-00000539,ORD-0000135,CARR-002,handed_to_carrier,2023-07-29 22:44:20
SHIP-00000540,ORD-0000135,CARR-002,in_transit,2023-07-30 14:44:20
SHIP-00000541,ORD-0000135,CARR-002,delivered,2023-08-03 14:44:20
SHIP-00000542,ORD-0000137,CARR-010,order_created,2023-12-01 11:43:10
SHIP-00000543,ORD-0000137,CARR-010,label_printed,2023-12-01 13:43:10
SHIP-00000544,ORD-0000137,CARR-010,handed_to_carrier,2023-12-01 19:43:10
SHIP-00000545,ORD-0000137,CARR-010,in_transit,2023-12-02 11:43:10
SHIP-00000546,ORD-0000137,CARR-010,delivered,2023-12-09 11:43:10
SHIP-00000547,ORD-0000138,CARR-002,order_created,2025-01-26 06:14:09
SHIP-00000548,ORD-0000138,CARR-002,label_printed,2025-01-26 08:14:09
SHIP-00000549,ORD-0000138,CARR-002,handed_to_carrier,2025-01-26 14:14:09
SHIP-00000550,ORD-0000138,CARR-002,in_transit,2025-01-27 06:14:09
SHIP-00000551,ORD-0000138,CARR-002,delivered,2025-02-02 06:14:09
SHIP-00000552,ORD-0000139,CARR-001,order_created,2025-10-13 11:52:23
SHIP-00000553,ORD-0000139,CARR-001,label_printed,2025-10-13 13:52:23
SHIP-00000554,ORD-0000139,CARR-001,handed_to_carrier,2025-10-13 19:52:23
SHIP-00000555,ORD-0000139,CARR-001,in_transit,2025-10-14 11:52:23
SHIP-00000556,ORD-0000139,CARR-001,delivered,2025-10-17 11:52:23
SHIP-00000557,ORD-0000140,CARR-007,order_created,2022-06-13 22:58:16
SHIP-00000558,ORD-0000140,CARR-007,label_printed,2022-06-14 00:58:16
SHIP-00000559,ORD-0000140,CARR-007,handed_to_carrier,2022-06-14 06:58:16
SHIP-00000560,ORD-0000140,CARR-007,in_transit,2022-06-14 22:58:16
SHIP-00000561,ORD-0000140,CARR-007,delivered,2022-06-18 22:58:16
SHIP-00000562,ORD-0000141,CARR-002,order_created,2022-04-22 03:08:32
SHIP-00000563,ORD-0000141,CARR-002,label_printed,2022-04-22 05:08:32
SHIP-00000564,ORD-0000141,CARR-002,handed_to_carrier,2022-04-22 11:08:32
SHIP-00000565,ORD-0000141,CARR-002,in_transit,2022-04-23 03:08:32
SHIP-00000566,ORD-0000141,CARR-002,delivered,2022-04-28 03:08:32
SHIP-00000567,ORD-0000142,CARR-004,order_created,2025-08-27 11:17:20
SHIP-00000568,ORD-0000142,CARR-004,label_printed,2025-08-27 13:17:20
SHIP-00000569,ORD-0000142,CARR-004,handed_to_carrier,2025-08-27 19:17:20
SHIP-00000570,ORD-0000142,CARR-004,in_transit,2025-08-28 11:17:20
SHIP-00000571,ORD-0000142,CARR-004,delivered,2025-09-02 11:17:20
SHIP-00000572,ORD-0000144,CARR-009,order_created,2026-01-29 20:46:31
SHIP-00000573,ORD-0000144,CARR-009,label_printed,2026-01-29 22:46:31
SHIP-00000574,ORD-0000144,CARR-009,handed_to_carrier,2026-01-30 04:46:31
SHIP-00000575,ORD-0000144,CARR-009,in_transit,2026-01-30 20:46:31
SHIP-00000576,ORD-0000144,CARR-009,delivered,2026-02-09 20:46:31
SHIP-00000577,ORD-0000145,CARR-005,order_created,2022-03-31 17:49:46
SHIP-00000578,ORD-0000145,CARR-005,label_printed,2022-03-31 19:49:46
SHIP-00000579,ORD-0000145,CARR-005,handed_to_carrier,2022-04-01 01:49:46
SHIP-00000580,ORD-0000145,CARR-005,in_transit,2022-04-01 17:49:46
SHIP-00000581,ORD-0000145,CARR-005,delivered,2022-04-09 17:49:46
SHIP-00000582,ORD-0000146,CARR-003,order_created,2025-07-12 06:47:57
SHIP-00000583,ORD-0000146,CARR-003,label_printed,2025-07-12 08:47:57
SHIP-00000584,ORD-0000146,CARR-003,handed_to_carrier,2025-07-12 14:47:57
SHIP-00000585,ORD-0000146,CARR-003,in_transit,2025-07-13 06:47:57
SHIP-00000586,ORD-0000148,CARR-003,order_created,2024-12-10 10:41:10
SHIP-00000587,ORD-0000148,CARR-003,label_printed,2024-12-10 12:41:10
SHIP-00000588,ORD-0000148,CARR-003,handed_to_carrier,2024-12-10 18:41:10
SHIP-00000589,ORD-0000148,CARR-003,in_transit,2024-12-11 10:41:10
SHIP-00000590,ORD-0000148,CARR-003,delivered,2024-12-17 10:41:10
SHIP-00000591,ORD-0000149,CARR-006,order_created,2022-11-24 03:33:30
SHIP-00000592,ORD-0000149,CARR-006,label_printed,2022-11-24 05:33:30
SHIP-00000593,ORD-0000149,CARR-006,handed_to_carrier,2022-11-24 11:33:30
SHIP-00000594,ORD-0000149,CARR-006,in_transit,2022-11-25 03:33:30
SHIP-00000595,ORD-0000149,CARR-006,delivered,2022-11-30 03:33:30
SHIP-00000596,ORD-0000152,CARR-005,order_created,2025-04-23 08:45:42
SHIP-00000597,ORD-0000152,CARR-005,label_printed,2025-04-23 10:45:42
SHIP-00000598,ORD-0000152,CARR-005,handed_to_carrier,2025-04-23 16:45:42
SHIP-00000599,ORD-0000152,CARR-005,in_transit,2025-04-24 08:45:42
SHIP-00000600,ORD-0000152,CARR-005,delivered,2025-05-05 08:45:42
SHIP-00000601,ORD-0000153,CARR-001,order_created,2024-05-10 20:29:25
SHIP-00000602,ORD-0000153,CARR-001,label_printed,2024-05-10 22:29:25
SHIP-00000603,ORD-0000153,CARR-001,handed_to_carrier,2024-05-11 04:29:25
SHIP-00000604,ORD-0000153,CARR-001,in_transit,2024-05-11 20:29:25
SHIP-00000605,ORD-0000153,CARR-001,delivered,2024-05-18 20:29:25
SHIP-00000606,ORD-0000154,CARR-006,order_created,2024-07-02 14:47:03
SHIP-00000607,ORD-0000154,CARR-006,label_printed,2024-07-02 16:47:03
SHIP-00000608,ORD-0000154,CARR-006,handed_to_carrier,2024-07-02 22:47:03
SHIP-00000609,ORD-0000154,CARR-006,in_transit,2024-07-03 14:47:03
SHIP-00000610,ORD-0000155,CARR-001,order_created,2026-02-19 07:56:12
SHIP-00000611,ORD-0000155,CARR-001,label_printed,2026-02-19 09:56:12
SHIP-00000612,ORD-0000155,CARR-001,handed_to_carrier,2026-02-19 15:56:12
SHIP-00000613,ORD-0000155,CARR-001,in_transit,2026-02-20 07:56:12
SHIP-00000614,ORD-0000155,CARR-001,delivered,2026-02-27 07:56:12
SHIP-00000615,ORD-0000156,CARR-006,order_created,2026-01-11 00:00:25
SHIP-00000616,ORD-0000156,CARR-006,label_printed,2026-01-11 02:00:25
SHIP-00000617,ORD-0000156,CARR-006,handed_to_carrier,2026-01-11 08:00:25
SHIP-00000618,ORD-0000156,CARR-006,in_transit,2026-01-12 00:00:25
SHIP-00000619,ORD-0000156,CARR-006,delivered,2026-01-18 00:00:25
SHIP-00000620,ORD-0000158,CARR-002,order_created,2022-07-08 23:58:59
SHIP-00000621,ORD-0000158,CARR-002,label_printed,2022-07-09 01:58:59
SHIP-00000622,ORD-0000158,CARR-002,handed_to_carrier,2022-07-09 07:58:59
SHIP-00000623,ORD-0000158,CARR-002,in_transit,2022-07-09 23:58:59
SHIP-00000624,ORD-0000158,CARR-002,delivered,2022-07-14 23:58:59
SHIP-00000625,ORD-0000159,CARR-004,order_created,2025-11-30 05:49:46
SHIP-00000626,ORD-0000159,CARR-004,label_printed,2025-11-30 07:49:46
SHIP-00000627,ORD-0000159,CARR-004,handed_to_carrier,2025-11-30 13:49:46
SHIP-00000628,ORD-0000159,CARR-004,in_transit,2025-12-01 05:49:46
SHIP-00000629,ORD-0000159,CARR-004,delivered,2025-12-09 05:49:46
SHIP-00000630,ORD-0000160,CARR-006,order_created,2023-12-10 20:48:17
SHIP-00000631,ORD-0000160,CARR-006,label_printed,2023-12-10 22:48:17
SHIP-00000632,ORD-0000160,CARR-006,handed_to_carrier,2023-12-11 04:48:17
SHIP-00000633,ORD-0000160,CARR-006,in_transit,2023-12-11 20:48:17
SHIP-00000634,ORD-0000160,CARR-006,delivered,2023-12-17 20:48:17
SHIP-00000635,ORD-0000161,CARR-005,order_created,2023-02-20 19:06:52
SHIP-00000636,ORD-0000161,CARR-005,label_printed,2023-02-20 21:06:52
SHIP-00000637,ORD-0000161,CARR-005,handed_to_carrier,2023-02-21 03:06:52
SHIP-00000638,ORD-0000161,CARR-005,in_transit,2023-02-21 19:06:52
SHIP-00000639,ORD-0000162,CARR-002,order_created,2023-07-15 19:12:07
SHIP-00000640,ORD-0000162,CARR-002,label_printed,2023-07-15 21:12:07
SHIP-00000641,ORD-0000162,CARR-002,handed_to_carrier,2023-07-16 03:12:07
SHIP-00000642,ORD-0000162,CARR-002,in_transit,2023-07-16 19:12:07
SHIP-00000643,ORD-0000164,CARR-003,order_created,2025-05-21 15:57:32
SHIP-00000644,ORD-0000164,CARR-003,label_printed,2025-05-21 17:57:32
SHIP-00000645,ORD-0000164,CARR-003,handed_to_carrier,2025-05-21 23:57:32
SHIP-00000646,ORD-0000164,CARR-003,in_transit,2025-05-22 15:57:32
SHIP-00000647,ORD-0000164,CARR-003,delivered,2025-05-27 15:57:32
SHIP-00000648,ORD-0000166,CARR-003,order_created,2022-09-06 23:51:50
SHIP-00000649,ORD-0000166,CARR-003,label_printed,2022-09-07 01:51:50
SHIP-00000650,ORD-0000166,CARR-003,handed_to_carrier,2022-09-07 07:51:50
SHIP-00000651,ORD-0000166,CARR-003,in_transit,2022-09-07 23:51:50
SHIP-00000652,ORD-0000166,CARR-003,delivered,2022-09-14 23:51:50
SHIP-00000653,ORD-0000167,CARR-003,order_created,2024-12-06 11:57:13
SHIP-00000654,ORD-0000167,CARR-003,label_printed,2024-12-06 13:57:13
SHIP-00000655,ORD-0000167,CARR-003,handed_to_carrier,2024-12-06 19:57:13
SHIP-00000656,ORD-0000167,CARR-003,in_transit,2024-12-07 11:57:13
SHIP-00000657,ORD-0000167,CARR-003,delivered,2024-12-13 11:57:13
